WardCode,WardName,Borough,area_km2,population,pop_density,typeA_count,typeB_count,typeA_density,typeB_density,atm_density,bank_density,bar_density,cafe_density,clothes_density,convenience_density,department_store_density,electronics_density,fast_food_density,jewelry_density,mall_density,nightclub_density,parking_density,pharmacy_density,pub_density,restaurant_density,station_density,supermarket_density,atm_density_log,bank_density_log,bar_density_log,cafe_density_log,clothes_density_log,convenience_density_log,department_store_density_log,electronics_density_log,fast_food_density_log,jewelry_density_log,mall_density_log,nightclub_density_log,parking_density_log,pharmacy_density_log,pub_density_log,restaurant_density_log,station_density_log,supermarket_density_log,typeA_density_log,typeB_density_log
E05011232,Thamesmead East,Bexley,4.284606996726888,15803,3688.3196083263374,1479,1124,345.18918564289396,262.33444534321353,0.0,0.0,0.0,0.23339363464698712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46678726929397424,0.23339363464698712,0.0,0.0,0.0,0.20976942274386398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38307447793955496,0.20976942274386398,5.846985404943105,5.573424879606371
E05011233,West Heath,Bexley,2.367281121457838,15968,6745.290981819032,472,521,199.38485367100344,220.08370500549321,0.0,0.0,0.0,0.0,0.0,0.42242553743856665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3523635393836074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.300239785870346,5.398541385488891
E05011234,Aldborough,Redbridge,8.47982525578401,15496,1827.3961470409217,1120,1295,132.0781933844755,152.7154111007998,0.11792695837899599,0.0,0.0,0.0,0.0,0.23585391675799197,0.0,0.0,0.0,0.0,0.0,0.0,0.23585391675799197,0.11792695837899599,0.11792695837899599,0.23585391675799197,0.23585391675799197,0.11792695837899599,0.11147604020061755,0.0,0.0,0.0,0.0,0.21176216172522294,0.0,0.0,0.0,0.0,0.0,0.0,0.21176216172522294,0.11147604020061755,0.11147604020061755,0.21176216172522294,0.21176216172522294,0.11147604020061755,4.890936875648417,5.035102912927347
E05011235,Barkingside,Redbridge,1.6363028081938176,15377,9397.404883130053,727,681,444.2942934275573,416.18213730972013,1.222267657297269,0.6111338286486345,0.0,0.0,0.0,6.111338286486346,0.0,0.0,3.666802971891807,0.0,0.0,0.0,0.0,0.6111338286486345,0.0,3.055669143243173,0.6111338286486345,0.0,0.7985281417925305,0.47693817253142945,0.0,0.0,0.0,1.9616904520503151,0.0,0.0,1.540474248783126,0.0,0.0,0.0,0.0,0.47693817253142945,0.0,1.400115690782986,0.47693817253142945,0.0,6.09873539712665,6.033522906557365
E05011236,Bridge,Redbridge,3.4394316421011997,13347,3880.5830116298284,709,619,206.13870946621327,179.97159542959946,0.8722371345537938,0.0,0.0,0.8722371345537938,0.29074571151793127,2.0352199806255187,0.0,0.0,1.7444742691075876,0.0,0.0,0.0,0.0,0.5814914230358625,0.0,0.8722371345537938,0.0,0.0,0.627134044474,0.0,0.0,0.627134044474,0.25522012229906793,1.1102839031452894,0.0,0.0,1.009589533524829,0.0,0.0,0.0,0.0,0.45836834043925706,0.0,0.627134044474,0.0,0.0,5.333388662892282,5.198340087622637
E05011237,Chadwell,Redbridge,1.5596005310243264,16474,10562.961266228911,1155,925,740.574254127376,593.1005931323141,0.0,0.0,0.0,0.0,0.0,1.2823796608266251,0.0,0.0,0.6411898304133126,0.0,0.0,0.0,0.6411898304133126,0.6411898304133126,0.6411898304133126,0.0,0.6411898304133126,0.0,0.0,0.0,0.0,0.0,0.0,0.8252186095676965,0.0,0.0,0.4954214851331794,0.0,0.0,0.0,0.4954214851331794,0.4954214851331794,0.4954214851331794,0.0,0.4954214851331794,0.0,6.608775296992287,6.3870486537323705
E05011238,Churchfields,Redbridge,2.0184839241316124,15676,7766.224844591761,787,771,389.89659050100255,381.9698491439301,0.0,0.0,0.0,0.9908426696340599,0.0,1.4862640044510897,0.0,0.0,0.49542133481702993,0.0,0.0,0.49542133481702993,0.49542133481702993,0.49542133481702993,0.0,2.4771066740851495,0.0,0.0,0.0,0.0,0.0,0.688558001183289,0.0,0.9107811839308003,0.0,0.0,0.40240799644528025,0.0,0.0,0.40240799644528025,0.40240799644528025,0.40240799644528025,0.0,1.246200532476057,0.0,0.0,5.96844305058385,5.947956263220037
E05011239,Clayhall,Redbridge,2.536273495832611,14434,5691.026627734242,787,910,310.2977661096611,358.7941132907136,0.3942792453744105,0.0,0.0,0.788558490748821,0.0,2.3656754722464632,0.0,0.0,1.577116981497642,0.0,0.0,0.0,0.0,0.3942792453744105,0.0,1.9713962268720526,0.3942792453744105,0.3942792453744105,0.33237761177089964,0.0,0.0,0.5814099829835873,0.0,1.2136286776465208,0.0,0.0,0.946671325089928,0.0,0.0,0.0,0.0,0.33237761177089964,0.0,1.0890319524054248,0.33237761177089964,0.33237761177089964,5.740749901416871,5.885531960322871
E05011240,Clementswood,Redbridge,0.8987600739549113,13526,15049.622687932806,1174,834,1306.244051133603,927.9450925429513,0.0,1.1126439958548577,0.0,3.3379319875645734,7.788507970984004,3.3379319875645734,0.0,0.0,4.450575983419431,2.2252879917097155,0.0,0.0,0.0,3.3379319875645734,0.0,4.450575983419431,0.0,0.0,0.0,0.7479402416444271,0.0,1.4673977339886863,2.173444955649298,1.4673977339886863,0.0,0.0,1.6957212881219714,1.1710222460157005,0.0,0.0,0.0,1.4673977339886863,0.0,1.6957212881219714,0.0,0.0,7.1756764223855605,6.834049633238238
E05011241,Cranbrook,Redbridge,1.4858408502265217,13225,8900.684079310246,867,802,583.507984632286,539.7617112746175,0.673019590117977,0.0,0.0,4.711137130825839,0.673019590117977,4.711137130825839,0.0,0.0,6.730195901179769,0.0,0.0,0.0,0.0,0.0,0.0,7.403215491297747,0.0,0.673019590117977,0.5146301315105338,0.0,0.0,1.7424181510956995,0.5146301315105338,1.7424181510956995,0.0,0.0,2.045134205251006,0.0,0.0,0.0,0.0,0.0,0.0,2.128614429184413,0.0,0.5146301315105338,6.37077044143864,6.292978722064423
E05011242,Fairlop,Redbridge,2.867105118716238,14666,5115.26414021638,1010,922,352.271702005901,321.5787220291492,0.0,1.3951354534887168,0.0,1.743919316860896,0.6975677267443584,2.4414870436052545,0.0,0.0,2.7902709069774336,0.3487838633721792,0.0,0.0,0.0,1.0463515901165374,0.3487838633721792,0.6975677267443584,0.6975677267443584,0.3487838633721792,0.0,0.8734397860438617,0.0,1.0093873059549983,0.5291964775896336,1.2359036580969809,0.0,0.0,1.3324374959533742,0.2992033445018505,0.0,0.0,0.0,0.7160584954428778,0.2992033445018505,0.5291964775896336,0.5291964775896336,0.2992033445018505,5.867237454938435,5.776347205763628
E05011243,Fullwell,Redbridge,2.7691186219027806,15445,5577.586990255793,1045,868,377.37639396680504,313.4571387207529,0.0,1.083377207560206,0.0,1.083377207560206,0.7222514717068039,0.36112573585340196,0.0,0.0,4.333508830240824,0.7222514717068039,0.0,0.0,0.0,1.083377207560206,0.0,2.5278801509738136,0.0,0.36112573585340196,0.0,0.7339902344873485,0.0,0.7339902344873485,0.543632430016455,0.3083121043054145,0.0,0.0,1.6740093387004462,0.543632430016455,0.0,0.0,0.0,0.7339902344873485,0.0,1.2606971667551126,0.0,0.3083121043054145,5.935889451423118,5.750847782976225
E05011244,Goodmayes,Redbridge,1.806999889934505,15234,8430.548382906742,1558,1775,862.2025981730801,982.2911500367247,0.0,0.0,0.0,0.5534034648094224,0.0,2.2136138592376895,0.0,0.0,1.1068069296188447,0.0,0.0,0.0,0.0,1.1068069296188447,0.0,0.0,1.1068069296188447,1.1068069296188447,0.0,0.0,0.0,0.4404483074692,0.0,1.1673961167365114,0.0,0.0,0.7451734977895467,0.0,0.0,0.0,0.0,0.7451734977895467,0.0,0.0,0.7451734977895467,0.7451734977895467,6.760649423871137,6.890905261477862
E05011245,Hainault,Redbridge,5.674643388567026,15682,2763.5216746122355,1133,766,199.66012353881285,134.98645598475784,0.0,0.17622252739524524,0.0,0.17622252739524524,0.17622252739524524,0.704890109580981,0.0,0.0,0.704890109580981,0.0,0.0,0.0,0.0,0.17622252739524524,0.0,0.17622252739524524,0.0,0.17622252739524524,0.0,0.16230805555138553,0.0,0.16230805555138553,0.16230805555138553,0.5335006567997076,0.0,0.0,0.5335006567997076,0.0,0.0,0.0,0.0,0.16230805555138553,0.0,0.16230805555138553,0.0,0.16230805555138553,5.301612549159656,4.912555292429435
E05011246,Ilford Town,Redbridge,1.050473169111149,12266,11676.642831704874,2539,3568,2417.006045140932,3396.5646195600025,7.615615738923772,6.6636637715583005,0.9519519673654715,4.7597598368273575,2.8558559020964145,12.375375575751129,0.0,0.9519519673654715,19.03903934730943,0.0,0.0,0.9519519673654715,0.0,2.8558559020964145,0.9519519673654715,9.519519673654715,0.0,1.903903934730943,2.153576340313091,2.0364901685629646,0.6688298808057036,1.750895778843289,1.349593006261757,2.5934153728178133,0.0,0.6688298808057036,2.9976823383066544,0.0,0.0,0.6688298808057036,0.0,1.349593006261757,0.6688298808057036,2.3532325478693465,0.0,1.0660560160885733,7.790698531229897,8.13081416558247
E05011247,Loxford,Redbridge,1.0673669258678398,15053,14102.929025799556,1496,1291,1401.5798726231405,1209.5184595965738,0.0,0.0,0.0,1.8737698831860168,5.62130964955805,1.8737698831860168,0.0,0.0,3.7475397663720336,0.9368849415930084,0.0,0.0,0.0,0.0,0.0,0.9368849415930084,0.0,0.0,0.0,0.0,0.0,1.0556247159703243,1.89029318264222,1.0556247159703243,0.0,0.0,1.5576265399455862,0.6610809823472235,0.0,0.0,0.0,0.0,0.0,0.6610809823472235,0.0,0.0,7.2460685859521785,7.098804025825304
E05011248,Mayfield,Redbridge,1.8490056620564224,16255,8791.211586621945,898,777,485.6664413895113,420.22586298402035,0.0,0.0,0.0,0.0,0.0,1.622493679474982,0.0,0.0,1.622493679474982,0.0,0.0,0.0,0.0,0.5408312264916607,0.0,0.5408312264916607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9641256511710093,0.0,0.0,0.9641256511710093,0.0,0.0,0.0,0.0,0.4323220282709923,0.0,0.4323220282709923,0.0,0.0,6.187578963135901,6.0431691814706925
E05011249,Monkhams,Redbridge,2.797376140728941,9502,3396.7545020684875,398,478,142.2761831007428,170.87441085968607,0.7149556939735818,0.0,0.3574778469867909,2.1448670819207454,0.0,0.7149556939735818,0.0,0.0,0.3574778469867909,0.0,0.0,0.0,0.0,0.3574778469867909,0.7149556939735818,1.7873892349339546,0.3574778469867909,0.0,0.5393872458664524,0.0,0.3056284537143746,1.1457716259590454,0.0,0.5393872458664524,0.0,0.0,0.3056284537143746,0.0,0.0,0.0,0.0,0.3056284537143746,0.5393872458664524,1.0251053996501642,0.3056284537143746,0.0,4.964774117955568,5.146764040689498
E05011250,Newbury,Redbridge,1.739595904425982,14436,8298.478953227632,943,597,542.0799149967897,343.1831487307354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5748461452776138,0.0,1.7245384358328413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4541575819680305,0.0,1.002299032422821,0.0,0.0,6.297256482211463,5.8411739247949335
E05011251,Seven Kings,Redbridge,1.8234016294371058,15038,8247.223078681965,2729,947,1496.6532638464612,519.35897429923,0.0,0.0,0.0,0.0,0.0,3.2905531634586906,0.0,0.0,1.6452765817293453,0.0,0.0,0.0,0.0,0.0,0.5484255272431151,0.5484255272431151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4564156671587154,0.0,0.0,0.9727756276050026,0.0,0.0,0.0,0.0,0.0,0.43723862579258677,0.43723862579258677,0.0,0.0,7.311654671227661,6.254518908594568
E05011252,South Woodford,Redbridge,2.031394648227178,12875,6338.010199660694,613,1320,301.763126399379,649.799880664242,2.9536358212011,1.47681791060055,0.9845452737336999,5.9072716424022,0.9845452737336999,3.9381810949347997,0.0,0.0,5.41499900553535,2.46136318433425,0.0,0.0,0.0,1.9690905474673999,0.9845452737336999,6.8918169161359,0.49227263686684997,0.9845452737336999,1.374635616612089,0.9069746357342461,0.6853898066535694,1.9325747178990302,0.6853898066535694,1.5969970639918754,0.0,0.0,1.8586388430458185,1.2416624953899837,0.0,0.0,0.0,1.088255692947903,0.6853898066535694,2.065826389226286,0.40030021757250617,0.6853898066535694,5.712950738716687,6.478202191977076
E05011253,Valentines,Redbridge,1.800502637944407,15297,8495.960893156058,1707,1059,948.0685915288873,588.1690910539494,0.0,0.5554004636958918,0.0,2.777002318479459,0.5554004636958918,2.221601854783567,0.0,0.0,1.6662013910876754,0.0,0.0,0.0,0.0,0.5554004636958918,0.5554004636958918,5.554004636958918,0.5554004636958918,0.5554004636958918,0.0,0.44173304539868957,0.0,1.3289306575716615,0.44173304539868957,1.1698787062886042,0.0,0.0,0.9806547594464878,0.0,0.0,0.0,0.0,0.44173304539868957,0.44173304539868957,1.8800762577769705,0.44173304539868957,0.44173304539868957,6.855481073689156,6.378713224037206
E05011254,Wanstead Park,Redbridge,4.743252511822713,8141,1716.332828519732,420,478,88.54683552122434,100.7747318551077,0.4216515977201159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21082579886005795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21082579886005795,0.0,0.3518192927258871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19130260522291748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19130260522291748,0.0,4.494761790319234,4.622761859702277
E05011255,Wanstead Village,Redbridge,2.3038540793330005,12685,5505.991075473188,736,1156,319.46467729982396,501.7678898893974,0.868110536140826,0.434055268070413,0.0,2.604331608422478,1.302165804211239,0.868110536140826,0.0,0.434055268070413,1.736221072281652,0.0,0.0,0.0,0.0,0.434055268070413,0.0,4.34055268070413,0.434055268070413,0.0,0.6249275115788931,0.3605062826274925,0.0,1.282136346729323,0.833850333861987,0.6249275115788931,0.0,0.3605062826274925,1.0065777977685908,0.0,0.0,0.0,0.0,0.3605062826274925,0.0,1.6753291458757287,0.3605062826274925,0.0,5.769772059054022,6.220128612086093
E05011462,Addiscombe East,Croydon,1.5467426309918697,11429,7389.076741662573,927,774,599.3240125576345,500.406457086957,0.0,0.0,0.0,3.2325998519829264,0.0,1.9395599111897557,0.0,0.0,9.051279585552194,0.6465199703965853,0.0,0.0,0.0,1.2930399407931705,1.2930399407931705,1.2930399407931705,0.0,0.0,0.0,0.0,0.0,1.4428164264734946,0.0,1.0782598800744017,0.0,0.0,2.307699948345826,0.4986639517595633,0.0,0.0,0.0,0.829878422299369,0.829878422299369,0.829878422299369,0.0,0.0,6.397469530386708,6.2174170637564625
E05011463,Addiscombe West,Croydon,1.3376663754692304,16174,12091.206220479631,1383,1564,1033.8900830297594,1169.2003541999593,0.0,0.0,0.0,3.737852794756903,0.0,5.232993912659665,0.0,0.0,6.728135030562426,0.0,0.0,0.0,0.0,0.7475705589513807,2.9902822358055228,3.737852794756903,0.0,0.7475705589513807,0.0,0.0,0.0,1.5555840361861697,0.0,1.829856781195347,0.0,0.0,2.0448675696564322,0.0,0.0,0.0,0.0,0.5582265713930309,1.3838619641909717,1.5555840361861697,0.0,0.5582265713930309,6.942050500088606,7.064930256037357
E05011464,Bensham Manor,Croydon,1.4528582969055175,16993,11696.254229468803,1430,1010,984.2666714612127,695.1813553677097,0.0,0.0,0.0,0.6882983716511977,0.0,3.4414918582559886,0.0,0.0,0.6882983716511977,0.0,0.0,0.0,0.0,0.0,0.6882983716511977,0.0,0.0,0.0,0.0,0.0,0.0,0.5237211410103472,0.0,1.4909903241191025,0.0,0.0,0.5237211410103472,0.0,0.0,0.0,0.0,0.0,0.5237211410103472,0.0,0.0,0.0,6.892912336978605,6.545610194449513
E05011465,Broad Green,Croydon,1.9447333340394326,20051,10310.411020904234,2900,2411,1491.207020129783,1239.7586639768642,1.0284186345722641,0.0,0.0,0.0,1.0284186345722641,0.0,0.0,0.5142093172861321,2.0568372691445282,0.0,0.0,0.5142093172861321,0.0,1.0284186345722641,0.5142093172861321,2.57104658643066,0.0,0.0,0.7072564917296302,0.0,0.0,0.0,0.7072564917296302,0.0,0.0,0.4148933999412406,1.1173808092852475,0.0,0.0,0.4148933999412406,0.0,0.7072564917296302,0.4148933999412406,1.2728587142932928,0.0,0.0,7.30801152457653,7.123478297297786
E05011466,Coulsdon Town,Croydon,4.5169576018537025,15498,3431.070504987653,737,809,163.1629218077107,179.10285446735134,0.0,0.0,0.22138795360612032,0.664163860818361,0.0,0.44277590721224064,0.0,0.0,0.8855518144244813,0.0,0.0,0.0,0.0,0.22138795360612032,0.22138795360612032,1.328327721636722,0.664163860818361,0.0,0.0,0.0,0.19998787898285483,0.5093228116002617,0.0,0.3665689712747768,0.0,0.0,0.63422051780779,0.0,0.0,0.0,0.0,0.19998787898285483,0.19998787898285483,0.8451502938604115,0.5093228116002617,0.0,5.100859360360262,5.19352810140307
E05011467,Crystal Palace & Upper Norwood,Croydon,2.5868260837777335,16285,6295.359437623193,1287,940,497.5208840172582,363.3796666481917,0.38657411345552306,0.0,0.0,1.9328705672776154,0.0,2.3194446807331386,0.0,0.0,1.1597223403665693,0.0,0.0,0.0,0.38657411345552306,0.7731482269110461,0.0,0.7731482269110461,0.0,0.0,0.3268360382733186,0.0,0.0,1.0759816592150926,0.0,1.1997975040986577,0.0,0.0,0.769979667306724,0.0,0.0,0.0,0.3268360382733186,0.5727566259162867,0.0,0.5727566259162867,0.0,0.0,6.211645482240039,5.898196364290509
E05011468,Fairfield,Croydon,1.4761888087101183,15188,10288.656783186936,5080,4512,3441.294209809694,3056.519581626248,11.516142040701732,2.032260360123835,6.774201200412784,21.00002372127963,5.419360960330227,5.419360960330227,0.6774201200412784,0.6774201200412784,37.25810660227031,0.0,0.0,2.7096804801651135,0.6774201200412784,3.387100600206392,3.387100600206392,12.870982280784288,1.3548402400825568,0.6774201200412784,2.5270191744720036,1.109308334846687,2.050810713290486,3.091043531597718,1.859318573858173,1.859318573858173,0.5172569702746315,0.5172569702746315,3.6443554751312615,0.0,0.0,1.3109457489657506,0.5172569702746315,1.4786685533563941,1.4786685533563941,2.6297990523514776,0.8564728865611058,0.5172569702746315,8.143893449530465,8.025359271997482
E05011469,Kenley,Croydon,5.173416654662381,11013,2128.767260621639,398,647,76.93175063356145,125.06241874350317,0.19329585586321973,0.0,0.0,0.19329585586321973,0.0,0.19329585586321973,0.0,0.0,1.1597751351793184,0.0,0.0,0.0,0.0,0.0,0.38659171172643947,0.19329585586321973,0.19329585586321973,0.0,0.17671910555011738,0.0,0.0,0.17671910555011738,0.0,0.17671910555011738,0.0,0.0,0.7700041121932185,0.0,0.0,0.0,0.0,0.0,0.3268487301006567,0.17671910555011738,0.17671910555011738,0.0,4.355833451783334,4.83677717114112
E05011470,New Addington North,Croydon,1.4062239345812757,10884,7739.876795114339,952,449,676.9903260702729,319.29480714868964,0.0,0.0,0.0,0.0,0.0,1.4222485841812458,0.0,0.0,2.1333728762718684,0.0,0.0,0.0,0.0,1.4222485841812458,1.4222485841812458,0.7111242920906229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8846962757771789,0.0,0.0,1.1421100206149823,0.0,0.0,0.0,0.0,0.8846962757771789,0.8846962757771789,0.5371506352235393,0.0,0.0,6.519133019505671,5.769241844022527
E05011471,New Addington South,Croydon,2.495223724756281,11434,4582.354634800055,1157,824,463.68587654920964,330.23090948707755,0.0,0.0,0.0,0.801531333706499,0.4007656668532495,2.404594001119497,0.0,0.0,5.610719335945493,0.0,0.0,0.0,0.0,0.801531333706499,0.0,0.4007656668532495,0.0,1.2022970005597484,0.0,0.0,0.0,0.5886370441752069,0.3370189920184139,1.2251256964040347,0.0,0.0,1.88869247335033,0.0,0.0,0.0,0.0,0.5886370441752069,0.0,0.3370189920184139,0.0,0.7895009068437135,6.141361643008473,5.802815743902535
E05011472,Norbury & Pollards Hill,Croydon,1.332378234476359,12196,9153.556913809221,958,1485,719.0150478377528,1114.5483779113392,0.0,1.5010752564462482,0.0,0.0,0.0,0.7505376282231241,0.0,0.0,1.5010752564462482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916720741985053,0.0,0.0,0.0,0.5599229568817106,0.0,0.0,0.916720741985053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57927211156636,7.017101381745579
E05011473,Norbury Park,Croydon,2.259502047444945,10895,4821.85887475522,814,647,360.2563675126892,286.3462773718795,0.0,0.0,0.0,0.4425753900647288,0.4425753900647288,1.7703015602589152,0.0,0.4425753900647288,2.655452340388373,0.0,0.0,0.0,0.0,0.0,0.0,1.7703015602589152,0.4425753900647288,0.8851507801294576,0.0,0.0,0.0,0.36642998151084477,0.36642998151084477,1.0189561807931815,0.0,0.36642998151084477,1.2962198448843707,0.0,0.0,0.0,0.0,0.0,0.0,1.0189561807931815,0.36642998151084477,0.6340078071595862,5.889587865604003,5.660688029838964
E05011474,Old Coulsdon,Croydon,6.950424549576546,10104,1453.7241470545257,489,312,70.35541448037046,44.88934420833452,0.0,0.0,0.0,0.43162830969552424,0.0,0.2877522064636828,0.0,0.0,0.5755044129273656,0.0,0.0,0.0,0.1438761032318414,0.2877522064636828,0.0,0.1438761032318414,0.0,0.0,0.0,0.0,0.0,0.3588124745783686,0.0,0.2528982228875859,0.0,0.0,0.4545754831807177,0.0,0.0,0.0,0.13442258572182125,0.2528982228875859,0.0,0.13442258572182125,0.0,0.0,4.26767322724364,3.8262329377911106
E05011475,Park Hill & Whitgift,Croydon,1.9857701608119784,5769,2905.170051322085,273,199,137.47814595439922,100.2130074905694,0.0,0.0,0.0,0.0,0.0,0.5035829522139166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4078508946640392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930712522234127,4.617227281109277
E05011476,Purley & Woodcote,Croydon,5.0832799570026745,15237,2997.474097213486,1289,1085,253.57643311072937,213.4448641777668,0.39344675424473136,0.19672337712236568,0.39344675424473136,1.3770636398565599,0.39344675424473136,1.3770636398565599,0.0,0.0,4.131190919569679,0.39344675424473136,0.0,0.0,0.0,0.7868935084894627,0.39344675424473136,1.967233771223657,0.39344675424473136,0.0,0.33178035712353504,0.17958730306214232,0.33178035712353504,0.8658659612029009,0.33178035712353504,0.8658659612029009,0.0,0.0,1.6353377803047509,0.33178035712353504,0.0,0.0,0.0,0.5804786420621806,0.33178035712353504,1.0876301286408965,0.33178035712353504,0.0,5.539601117466334,5.368052661866445
E05011477,Purley Oaks & Riddlesdown,Croydon,2.4535560009737427,9782,3986.8664078251395,579,427,235.98401657439743,174.03311757731902,0.0,0.0,0.0,0.8151434078562951,0.0,2.445430223568885,0.0,0.0,0.8151434078562951,0.0,0.0,0.0,0.0,0.8151434078562951,0.0,0.8151434078562951,0.8151434078562951,0.0,0.0,0.0,0.0,0.5961644771884836,0.0,1.2370487801426073,0.0,0.0,0.5961644771884836,0.0,0.0,0.0,0.0,0.5961644771884836,0.0,0.5961644771884836,0.5961644771884836,0.0,5.467992698246554,5.164975199318226
E05011478,Sanderstead,Croydon,7.557394693589573,15908,2104.9582091423226,578,474,76.4813832590057,62.720027101675946,0.13232073228201677,0.0,0.13232073228201677,0.5292829291280671,0.0,0.6616036614100839,0.0,0.0,0.9262451259741173,0.0,0.0,0.0,0.26464146456403354,0.26464146456403354,0.0,0.7939243936921005,0.13232073228201677,0.0,0.124269272054554,0.0,0.124269272054554,0.4247989517699588,0.0,0.5077831971221642,0.0,0.0,0.6555725773305536,0.0,0.0,0.0,0.23478865478428962,0.23478865478428962,0.0,0.5844056187641854,0.124269272054554,0.0,4.350037691489984,4.154498910366239
E05011479,Selhurst,Croydon,1.2995382581807509,13081,10065.882953159338,1722,1176,1325.0860366440168,904.936805512987,0.7695040863205671,0.0,0.0,0.7695040863205671,0.0,5.38652860424397,0.0,0.0,0.7695040863205671,0.0,0.0,0.0,0.0,0.7695040863205671,3.847520431602836,0.0,0.0,0.7695040863205671,0.5706993301087491,0.0,0.0,0.5706993301087491,0.0,1.8541908663513815,0.0,0.0,0.5706993301087491,0.0,0.0,0.0,0.0,0.5706993301087491,1.5784673230000186,0.0,0.0,0.5706993301087491,7.1899870529878305,6.808969552520841
E05011480,Selsdon & Addington Village,Croydon,5.2067755659308625,10032,1926.7202653484237,595,527,114.27417841729586,101.21427231246204,0.0,0.0,0.0,0.3841148854362886,0.0,0.3841148854362886,0.0,0.0,1.1523446563088657,0.1920574427181443,0.0,0.0,0.0,0.1920574427181443,0.1920574427181443,1.7285169844632986,0.0,0.0,0.0,0.0,0.0,0.32506086345866364,0.0,0.32506086345866364,0.0,0.0,0.7665577857532445,0.1756807576818331,0.0,0.0,0.0,0.1756807576818331,0.1756807576818331,1.0037582324601422,0.0,0.0,4.747313450913139,4.627071318826207
E05011481,Selsdon Vale & Forestdale,Croydon,4.9044250085804855,10009,2040.810081199908,495,503,100.92926268298076,102.56044268593803,0.0,0.0,0.20389750036965812,0.0,0.0,0.20389750036965812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40779500073931624,0.20389750036965812,0.20389750036965812,0.0,0.20389750036965812,0.0,0.0,0.18556421067930481,0.0,0.0,0.18556421067930481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342024651069888,0.18556421067930481,0.18556421067930481,0.0,0.18556421067930481,4.624279069591722,4.640155429554946
E05011482,Shirley North,Croydon,3.1218858601401185,15478,4957.900670752039,851,1044,272.59164432161685,334.4132510831586,0.0,0.0,0.0,1.6015960300917558,0.3203192060183512,1.6015960300917558,0.0,0.3203192060183512,1.6015960300917558,0.0,0.0,0.0,0.0,0.9609576180550534,1.2812768240734047,1.2812768240734047,0.0,0.6406384120367024,0.0,0.0,0.0,0.9561251144214493,0.27787353010504845,0.9561251144214493,0.0,0.27787353010504845,0.9561251144214493,0.0,0.0,0.0,0.0,0.6734329345661004,0.8247352967774648,0.8247352967774648,0.0,0.495085441720141,5.611636645521875,5.815363356906705
E05011483,Shirley South,Croydon,4.564986473782835,10661,2335.3847949445562,624,507,136.6926284631276,111.06276062629115,0.0,0.0,0.0,0.4381173989202807,0.0,1.314352196760842,0.0,0.0,1.5334108962209825,0.0,0.0,0.0,0.8762347978405614,0.4381173989202807,0.4381173989202807,1.0952934973007018,0.0,0.0,0.0,0.0,0.0,0.3633348963838988,0.0,0.8391298197658384,0.0,0.0,0.9295665750848222,0.0,0.0,0.0,0.6292670015159538,0.3633348963838988,0.3633348963838988,0.7396936377387743,0.0,0.0,4.92502387099103,4.719059077085268
E05011484,South Croydon,Croydon,3.936099769232316,18045,4584.487451526016,1700,1116,431.8996213684803,283.5293984983671,0.7621758024149652,0.0,0.0,1.5243516048299304,0.0,2.7946446088548726,0.0,0.0,2.540586008049884,0.0,0.0,0.0,0.0,0.0,0.0,0.7621758024149652,0.25405860080498843,0.0,0.5665492968926836,0.0,0.0,0.9259842395847188,0.0,1.3335907592568528,0.0,0.0,1.2642922524427576,0.0,0.0,0.0,0.0,0.0,0.0,0.5665492968926836,0.22638517222332138,0.0,6.070505879807867,5.650836582141221
