WardCode,WardName,Borough,area_km2,population,typeA_count,typeB_count,typeA_density,typeB_density,atm_density,bank_density,bar_density,cafe_density,clothes_density,convenience_density,department_store_density,electronics_density,fast_food_density,jewelry_density,mall_density,nightclub_density,pharmacy_density,pub_density,restaurant_density,station_density,supermarket_density,atm_density_log,bank_density_log,bar_density_log,cafe_density_log,clothes_density_log,convenience_density_log,department_store_density_log,electronics_density_log,fast_food_density_log,jewelry_density_log,mall_density_log,nightclub_density_log,pharmacy_density_log,pub_density_log,restaurant_density_log,station_density_log,supermarket_density_log,typeA_density_log,typeB_density_log
E05013507,Queens Park,Brent,1.6548752730604848,17155,1342,1808,810.9372481698508,1092.5294669829286,3.6256508860052943,0.0,0.0,18.73252957769402,1.8128254430026471,12.08550295335098,0.0,0.0,10.272677510348334,0.0,0.0,0.0,3.021375738337745,6.04275147667549,16.315428987023825,2.4171005906701963,2.4171005906701963,1.531617093171807,0.0,0.0,2.9822685215322258,1.0341894739039057,2.5715049726412698,0.0,0.0,2.4223818783923394,0.0,0.0,0.0,1.3916240675529366,1.9519989285689838,2.8515979530036626,1.228792410999592,1.228792410999592,6.699423056596379,6.997165787154689
E05013508,Queensbury,Brent,2.1562025746677467,17196,1120,1875,519.4317144216299,869.5843433397821,0.9275566328957676,0.4637783164478838,0.9275566328957676,1.8551132657915352,0.0,3.2464482151351866,0.0,0.0,3.7102265315830705,0.0,0.0,0.0,0.9275566328957676,1.3913349493436513,2.318891582239419,0.9275566328957676,1.3913349493436513,0.656253207552003,0.38102098088213476,0.656253207552003,1.049111515102653,0.0,1.4460829194467892,0.0,0.0,1.5497360027492664,0.0,0.0,0.0,0.656253207552003,0.8718517662196945,1.1996308664132231,0.656253207552003,0.8718517662196945,6.254658687175039,6.769164645197909
E05013509,Roundwood,Brent,1.843823871589815,16719,2272,1288,1232.2218163066711,698.5482831879367,0.0,0.0,0.0,1.0847023030868583,0.0,2.7117557577171456,0.0,0.0,1.0847023030868583,0.0,0.0,0.0,0.5423511515434292,1.0847023030868583,0.0,0.0,0.0,0.0,0.0,0.0,0.7346260647626155,0.0,1.3115050147303826,0.0,0.0,0.7346260647626155,0.0,0.0,0.0,0.43330797395213116,0.7346260647626155,0.0,0.0,0.0,7.117385386665336,6.550434817009943
E05013510,Stonebridge,Brent,4.013680431105162,20269,2606,2866,649.2793944939061,714.057845210873,0.2491478873729494,0.0,0.0,0.7474436621188483,0.0,1.744035211610646,0.0,0.0,0.9965915494917976,0.0,0.0,0.0,0.4982957747458988,0.0,0.7474436621188483,0.2491478873729494,0.2491478873729494,0.22246162875622383,0.0,0.0,0.5581539554752912,0.0,1.0094295420009296,0.0,0.0,0.691441501461966,0.0,0.0,0.0,0.40432831203088127,0.0,0.5581539554752912,0.22246162875622383,0.22246162875622383,6.477402108218862,6.572363441814415
E05013511,Sudbury,Brent,1.6558627541097823,13840,852,522,514.5353972636751,315.2435180418291,0.0,0.0,0.0,0.0,0.0,3.6234887131244724,0.0,0.0,0.6039147855207454,0.0,0.0,0.0,0.6039147855207454,0.6039147855207454,0.0,1.8117443565622362,0.0,0.0,0.0,0.0,0.0,0.0,1.5311495528353174,0.0,0.0,0.47244738179912515,0.0,0.0,0.0,0.47244738179912515,0.47244738179912515,0.0,1.0338050582091063,0.0,6.245205966984538,5.756512543521256
E05013512,Tokyngton,Brent,1.4544358081234785,10021,713,454,490.22445405817996,312.1485303540164,1.375103657947209,0.0,0.0,0.0,0.0,6.875518289736044,0.0,0.0,2.750207315894418,0.0,0.0,0.0,0.0,1.375103657947209,1.375103657947209,1.375103657947209,0.0,0.8650410819856259,0.0,0.0,0.0,0.0,2.063758997115669,0.0,0.0,1.3218111226927136,0.0,0.0,0.0,0.0,0.8650410819856259,0.8650410819856259,0.8650410819856259,0.0,6.196901159914134,5.746677615854921
E05013513,Welsh Harp,Brent,3.5773001788258845,17863,1144,1028,319.79424225323896,287.367553353435,0.0,0.0,0.0,0.27954042155003406,0.0,0.0,0.0,0.0,0.27954042155003406,0.0,0.0,0.0,0.0,0.27954042155003406,0.0,0.0,0.0,0.0,0.0,0.0,0.24650096779516267,0.0,0.0,0.0,0.0,0.24650096779516267,0.0,0.0,0.0,0.0,0.24650096779516267,0.0,0.0,0.0,5.770799927742884,5.664235893372242
E05013514,Wembley Central,Brent,1.716345911545832,17888,1824,1355,1062.7228391025262,789.4678985657473,0.0,2.9131656773643813,0.5826331354728763,1.1652662709457526,4.6610650837830105,5.2436982192558865,0.0,0.0,4.6610650837830105,8.739497032093144,0.5826331354728763,0.0,1.7478994064186288,1.1652662709457526,9.322130167566021,0.5826331354728763,0.5826331354728763,0.0,1.3643466825732973,0.4590900013381578,0.7725433427814329,1.7336120518587772,1.8315726701680672,0.0,0.0,1.7336120518587772,2.276189476905595,0.4590900013381578,0.0,1.010836767583325,0.7725433427814329,2.334290150339331,0.4590900013381578,0.4590900013381578,6.969530146402995,6.67262504679997
E05013515,Wembley Hill,Brent,1.5458773721163361,15084,1645,2157,1064.120627982259,1395.3241304302328,1.293763681437397,4.52817288503089,0.6468818407186985,3.2344092035934926,3.8812910443121913,7.115700247905684,0.6468818407186985,0.6468818407186985,12.93763681437397,0.0,0.0,0.0,1.9406455221560956,5.175054725749588,12.290754973655272,0.0,0.6468818407186985,0.8301939974623105,1.7098573604030507,0.49888370649604774,1.4432438150888207,1.5854097431363852,2.0938004878051286,0.49888370649604774,0.49888370649604774,2.634592865450111,0.0,0.0,0.0,1.0786291226088607,1.8205177449443384,2.5870686787606654,0.0,0.49888370649604774,6.97084333744049,7.241598441493467
E05013516,Wembley Park,Brent,0.9896402160913678,7507,2214,2481,2237.1766668338328,2506.9716849208394,1.0104682325356065,0.0,0.0,9.094214092820458,6.062809395213638,3.031404697606819,1.0104682325356065,2.020936465071213,8.083745860284852,1.0104682325356065,0.0,0.0,0.0,1.0104682325356065,14.14655525549849,0.0,4.041872930142426,0.6983676464522464,0.0,0.0,2.311962397602046,1.954842903684852,1.3941148754258006,0.6983676464522464,1.1055668710914264,2.206486647221053,0.6983676464522464,0.0,0.0,0.0,0.6983676464522464,2.7177731302268775,0.0,1.617777626175719,7.71341682536034,7.827229611785108
E05013517,Willesden Green,Brent,1.4740394918877726,18975,2136,1820,1449.0792219307964,1234.7023332930944,2.0352236263072983,0.0,1.3568157508715322,4.0704472526145965,0.6784078754357661,6.784078754357661,0.0,0.6784078754357661,3.3920393771788304,0.6784078754357661,0.0,0.0,2.7136315017430643,1.3568157508715322,11.532933882408024,1.3568157508715322,0.6784078754357661,1.1102851042706159,0.0,0.8573114498639153,1.6234290292181706,0.5178456508770605,2.0520804622988202,0.0,0.5178456508770605,1.4797936698270635,0.5178456508770605,0.0,0.0,1.3120102393066304,0.8573114498639153,2.528359890135379,0.8573114498639153,0.5178456508770605,7.2793734697364805,7.119394778344256
E05013518,Central Greenford,Ealing,3.1929064400190783,14367,1230,1061,385.22895146049143,332.2991199183589,0.31319426948007434,0.0,0.0,3.131942694800743,0.31319426948007434,3.4451369642808176,0.31319426948007434,0.0,2.5055541558405947,0.0,0.0,0.0,1.5659713474003716,0.939582808440223,1.2527770779202974,0.31319426948007434,0.939582808440223,0.2724625428527106,0.0,0.0,1.418747682526358,0.2724625428527106,1.4918106816026988,0.2724625428527106,0.0,1.2543486123661483,0.0,0.0,0.0,0.9423370998802721,0.6624729027535118,0.812163712000976,0.2724625428527106,0.6624729027535118,5.956430332126401,5.809040344801233
E05013519,Dormers Wells,Ealing,2.3324291400563832,15573,1340,854,574.5083428204842,366.1418841557415,0.0,0.8574751385380363,0.0,0.0,0.0,1.7149502770760725,0.0,0.0,1.2862127078070544,0.0,0.0,0.0,0.8574751385380363,0.4287375692690181,0.4287375692690181,0.0,0.0,0.0,0.6192181131530652,0.0,0.0,0.0,0.9987736390657331,0.0,0.0,0.826896609078501,0.0,0.0,0.0,0.6192181131530652,0.3567912356649002,0.3567912356649002,0.0,0.0,6.355253724704098,5.905748378670982
E05013520,Ealing Broadway,Ealing,1.750068776499649,13871,1695,3373,968.5333643802312,1927.3528248109262,6.85687337614323,6.285467261464627,1.7142183440358074,19.427807899072484,5.714061146786025,5.142655032107423,1.142812229357205,0.5714061146786025,12.570934522929255,2.28562445871441,0.5714061146786025,0.5714061146786025,3.428436688071615,5.142655032107423,25.713275160537112,0.5714061146786025,2.28562445871441,2.0613887380072113,1.9858815778050465,0.9985040091847037,3.0168971049362314,1.90420400587205,1.8152570643470203,0.7621190921939363,0.4519708329818736,2.6079303383089676,1.1895567278479926,0.4519708329818736,0.4519708329818736,1.4880466296928234,1.8152570643470203,3.28516063886858,0.4519708329818736,1.1895567278479926,6.876814888098017,7.564421458848561
E05013521,Ealing Common,Ealing,2.389306296825605,15903,899,1236,376.259837926346,517.3049607085246,1.6741260864353547,0.0,0.0,3.3482521728707093,0.0,2.9297206512618708,0.0,0.0,0.8370630432176773,0.0,0.0,0.0,0.0,2.092657608044193,3.3482521728707093,0.41853152160883866,2.092657608044193,0.9836226303113099,0.0,0.0,1.469773965017542,0.0,1.3685683422509387,0.0,0.0,0.608168124216617,0.0,0.0,0.0,0.0,1.129030788591899,1.469773965017542,0.3496221968096738,1.129030788591899,5.932934175310176,6.250563796264125
E05013522,East Acton,Ealing,1.7565700153951225,15219,1330,1002,757.1574080984356,570.4298668531071,2.277165137138152,0.0,0.0,1.7078738528536141,0.0,2.84645642142269,0.0,0.0,1.138582568569076,0.0,0.0,0.0,0.569291284284538,0.0,1.7078738528536141,0.569291284284538,1.138582568569076,1.1869787612264218,0.0,0.0,0.9961637708237944,0.0,1.3471523144422204,0.0,0.0,0.7601432584463927,0.0,0.0,0.0,0.4506241061597373,0.0,0.9961637708237944,0.4506241061597373,0.7601432584463927,6.630891026482511,6.348141758037082
E05013523,Greenford Broadway,Ealing,2.3525469233300456,17287,1596,1236,678.4136733565558,525.388032749814,1.700284895630466,1.2752136717228493,0.0,0.850142447815233,0.0,2.9754985673533154,0.0,0.0,2.125356119538082,0.0,0.0,0.0,0.850142447815233,0.0,0.850142447815233,0.0,0.850142447815233,0.9933572843439394,0.8220739696289703,0.0,0.6152626349450214,0.0,1.3801501659904054,0.0,0.0,1.1395482349478028,0.0,0.0,0.0,0.6152626349450214,0.0,0.6152626349450214,0.0,0.6152626349450214,6.521230181159167,6.266038645614792
E05013524,Hanger Hill,Ealing,3.423360982162586,17034,1124,1340,328.3323043805778,391.42819205513723,0.0,0.0,0.2921105910859233,0.8763317732577699,0.0,1.1684423643436932,0.0,0.0,0.8763317732577699,0.0,0.0,0.0,0.2921105910859233,0.8763317732577699,1.7526635465155398,0.5842211821718466,1.1684423643436932,0.0,0.0,0.2562769985129418,0.6293186863643864,0.0,0.7740091053574953,0.0,0.0,0.6293186863643864,0.0,0.0,0.0,0.2562769985129418,0.6293186863643864,1.0125690052938894,0.4600929188536448,0.7740091053574953,5.797067284724405,5.972353570307043
E05013525,Hanwell Broadway,Ealing,1.8478792983877232,15215,1573,1335,851.2460750939979,722.4497840117529,2.1646435476007575,0.0,0.5411608869001894,8.65857419040303,2.1646435476007575,5.952769755902083,0.0,0.5411608869001894,10.282056851103599,0.5411608869001894,0.0,0.0,2.1646435476007575,5.952769755902083,6.4939306428022725,0.0,2.1646435476007575,1.152040426062758,0.0,0.43253595510640075,2.267846037993412,1.152040426062758,1.9391401062153717,0.0,0.43253595510640075,2.4232135744030847,0.43253595510640075,0.0,0.0,1.152040426062758,1.9391401062153717,2.0140934452982795,0.0,1.152040426062758,6.747875305661556,6.584031136629936
E05013526,Lady Margaret,Ealing,1.7167089938594935,15720,1206,726,702.5069503997174,422.90219402172045,0.582509909120827,0.0,0.0,0.0,0.0,1.7475297273624812,0.0,0.0,1.165019818241654,0.0,0.0,0.0,0.0,0.582509909120827,2.330039636483308,0.0,0.582509909120827,0.4590121367043163,0.0,0.0,0.0,0.0,1.0107022270232684,0.0,0.0,0.7724295153347983,0.0,0.0,0.0,0.0,0.4590121367043163,1.2029842067693544,0.0,0.4590121367043163,6.556077756249374,6.049502754145434
E05013527,North Acton,Ealing,4.264622709435374,19120,1865,2156,437.31887368927926,505.554687224711,1.4069239904212738,0.4689746634737579,0.4689746634737579,1.6414113221581526,0.0,2.8138479808425476,0.0,0.0,3.751797307790063,0.0,0.0,0.0,0.4689746634737579,0.7034619952106369,3.048335312579426,0.9379493269475158,0.7034619952106369,0.8783495797486343,0.38456464957789405,0.38456464957789405,0.9713133660415469,0.0,1.3386386481884167,0.0,0.0,1.55852292706605,0.0,0.0,0.0,0.38456464957789405,0.5326626480435631,1.3983057626898405,0.6616303660408283,0.5326626480435631,6.082946667618534,6.227632288688957
E05013528,North Greenford,Ealing,3.283732321161309,15662,929,928,282.9097834842562,282.6052519627446,0.30453152151157825,0.0,0.6090630430231565,0.9135945645347348,0.0,3.9589097796505173,0.0,0.0,2.1317206505810478,0.0,0.0,0.0,0.6090630430231565,0.6090630430231565,1.218126086046313,0.30453152151157825,1.218126086046313,0.265843988975824,0.0,0.47565204873624295,0.6489834443305171,0.0,1.6011859140869134,0.0,0.0,1.1415825821267804,0.0,0.0,0.0,0.47565204873624295,0.47565204873624295,0.7966627340420883,0.265843988975824,0.7966627340420883,5.648656523907547,5.647583313396036
E05013529,North Hanwell,Ealing,2.1966561849864448,15119,920,613,418.81838691368864,279.06051215009904,0.4552373770800963,0.0,0.0,1.8209495083203853,0.0,1.365712131240289,0.0,0.0,0.9104747541601926,0.0,0.0,0.0,0.4552373770800963,0.0,0.9104747541601926,0.9104747541601926,1.365712131240289,0.37516903307615007,0.0,0.0,1.0370735333557393,0.0,0.8610790891937783,0.0,0.0,0.6473517735595616,0.0,0.0,0.0,0.37516903307615007,0.0,0.6473517735595616,0.6473517735595616,0.8610790891937783,6.039822205650073,5.635005694641588
E05013530,Northfield,Ealing,1.6945103098623595,14239,565,738,333.42966207499404,435.52405417937274,2.3605639792919932,0.0,1.1802819896459966,8.261973927521977,0.5901409948229983,9.442255917167973,0.0,0.0,6.491550943052982,0.0,0.0,0.0,2.9507049741149918,1.770422984468995,6.491550943052982,1.1802819896459966,1.770422984468995,1.2121088108694733,0.0,0.7794542214842357,2.22591719306021,0.46382268828996415,2.345860643131624,0.0,0.0,2.0137758445918013,0.0,0.0,0.0,1.3738940374478505,1.0190000105158539,2.0137758445918013,0.7794542214842357,1.0190000105158539,5.8124265796540975,6.078843480701469
E05013531,Northolt Mandeville,Ealing,2.821915139066495,17486,1317,1030,466.70432493433196,365.00034524097333,0.0,0.0,0.0,0.708738534448492,0.0,1.77184633612123,0.0,0.0,1.77184633612123,0.0,0.0,0.0,0.0,0.354369267224246,0.708738534448492,0.354369267224246,0.354369267224246,0.0,0.0,0.0,0.535755399127727,0.0,1.0195136454914187,0.0,0.0,1.0195136454914187,0.0,0.0,0.0,0.0,0.30333586051632266,0.535755399127727,0.30333586051632266,0.30333586051632266,6.1478363119294785,5.902634276682269
E05013532,Northolt West End,Ealing,3.4975220603602115,16624,1461,951,417.7243130382231,271.9067910330939,0.2859167098139788,0.0,0.0,1.1436668392559153,0.2859167098139788,3.1450838079537675,0.0,0.0,1.4295835490698943,0.0,0.0,0.0,0.5718334196279576,0.2859167098139788,0.2859167098139788,0.0,0.5718334196279576,0.25147185685480583,0.0,0.0,0.7625178389958471,0.25147185685480583,1.4219230074308096,0.0,0.0,0.8877198636818184,0.0,0.0,0.0,0.4522427212343111,0.25147185685480583,0.25147185685480583,0.0,0.4522427212343111,6.037212739259505,5.609130312099045
E05013533,Norwood Green,Ealing,3.677641722691763,16111,1979,1177,538.1165837305973,320.04205106160333,0.0,0.0,0.0,0.2719133823802917,0.2719133823802917,1.3595669119014586,0.0,0.0,0.5438267647605834,0.0,0.0,0.0,0.2719133823802917,0.5438267647605834,0.8157401471408751,0.2719133823802917,0.2719133823802917,0.0,0.0,0.0,0.2405223669863407,0.2405223669863407,0.858478090290987,0.0,0.0,0.43426424631854754,0.0,0.0,0.0,0.2405223669863407,0.43426424631854754,0.5964931791591825,0.2405223669863407,0.2405223669863407,6.289931843866507,5.771572114742151
E05013534,Perivale,Ealing,3.4069102347960127,16202,1422,1289,417.3869876219799,378.34868287252607,0.587042176683516,0.0,0.0,1.761126530050548,0.0,0.587042176683516,0.0,0.0,0.293521088341758,0.0,0.0,0.0,0.293521088341758,0.293521088341758,0.587042176683516,0.587042176683516,0.293521088341758,0.46187201755125035,0.0,0.0,1.0156387595149683,0.0,0.46187201755125035,0.0,0.0,0.25736802582899115,0.0,0.0,0.0,0.25736802582899115,0.25736802582899115,0.46187201755125035,0.46187201755125035,0.25736802582899115,6.036406811937212,5.938455789714068
E05013535,Pitshanger,Ealing,2.204491731676958,15083,878,760,398.2777469217836,344.75066931726144,0.4536193017332387,0.0,0.0,1.814477206932955,0.4536193017332387,1.814477206932955,0.0,0.0,0.4536193017332387,0.0,0.0,0.0,0.9072386034664774,0.9072386034664774,3.175335112132671,0.9072386034664774,0.4536193017332387,0.37405651658433875,0.0,0.0,1.0347765274464282,0.37405651658433875,1.0347765274464282,0.0,0.0,0.37405651658433875,0.0,0.0,0.0,0.645656438595583,0.645656438595583,1.4291946214607283,0.645656438595583,0.37405651658433875,5.989657282292757,5.845717906384675
E05013536,South Acton,Ealing,1.30704647111209,16724,1716,1716,1312.8836945942369,1312.8836945942369,6.120669904868237,0.7650837381085296,0.0,26.012847095690006,0.0,13.771507285953533,0.0,0.0,16.06675850027912,0.7650837381085296,0.7650837381085296,0.0,2.2952512143255888,6.885753642976766,13.771507285953533,2.2952512143255888,2.2952512143255888,1.9630018087603014,0.5681981329473961,0.0,3.296312571197559,0.0,2.69270014184113,0.0,0.0,2.8371326242386052,0.5681981329473961,0.5681981329473961,0.0,1.1924824061182493,2.0650577951724802,2.69270014184113,1.1924824061182493,1.1924824061182493,7.180742682641735,7.180742682641735
E05013537,Southall Broadway,Ealing,0.9722120915937034,10927,1760,1995,1810.3045777952746,2052.0213822168025,4.114328585898352,10.285821464745878,0.0,2.057164292949176,12.342985757695054,1.028582146474588,0.0,0.0,13.371567904169641,9.25723931827129,2.057164292949176,0.0,3.0857464394237635,1.028582146474588,22.628807222440933,0.0,5.142910732372939,1.6320461270337614,2.42354720024283,0.0,1.1174877846602578,2.5909908353607074,0.7073370990113327,0.0,0.0,2.6652518036844763,2.3279837312429326,1.1174877846602578,0.0,1.40750443852856,0.7073370990113327,3.162466612668806,0.0,1.8152986904748607,7.501802625849111,7.6270678320727345
E05013538,Southall Green,Ealing,1.5673578858794042,15653,1972,1869,1258.1682956815964,1192.4526088381865,0.0,0.638016377120485,0.0,0.0,0.0,3.190081885602425,0.0,0.0,0.0,0.0,0.0,0.638016377120485,0.0,1.914049131361455,3.190081885602425,0.0,0.638016377120485,0.0,0.49348598362294993,0.0,0.0,0.0,1.4327202768462863,0.0,0.0,0.0,0.0,0.0,0.49348598362294993,0.0,1.0695435680843621,1.4327202768462863,0.0,0.49348598362294993,7.138206699202578,7.084605737272193
E05013539,Southall West,Ealing,0.8285992596535972,6626,650,487,784.4564093283622,587.738878989096,0.0,0.0,0.0,1.2068560143513263,0.0,3.620568043053979,0.0,0.0,1.2068560143513263,1.2068560143513263,0.0,0.0,0.0,1.2068560143513263,8.447992100459285,0.0,1.2068560143513263,0.0,0.0,0.0,0.7915688847074396,0.0,1.5305176505775284,0.0,0.0,0.7915688847074396,0.7915688847074396,0.0,0.0,0.0,0.7915688847074396,2.2458022427875233,0.0,0.7915688847074396,6.666264961984413,6.377982755961729
E05013540,Southfield,Ealing,1.518620678710061,16407,750,1192,493.86921336871376,784.9228031140091,1.3169845689832367,0.0,0.0,3.292461422458092,0.0,4.609445991441328,0.0,0.0,0.6584922844916183,0.0,0.0,0.0,1.3169845689832367,2.6339691379664734,7.243415129407802,1.3169845689832367,1.3169845689832367,0.8402665855157773,0.0,0.0,1.4568603265523914,0.0,1.724451960904358,0.0,0.0,0.5059089272938284,0.0,0.0,0.0,0.8402665855157773,1.2903254773585209,2.1094147155100176,0.8402665855157773,0.8402665855157773,6.204293512240907,6.666858572738137
E05013541,Walpole,Ealing,1.548794165748907,14590,1228,1703,792.8748875459577,1099.5650924191905,5.165308713654447,0.0,0.6456635892068059,9.68495383810209,0.0,8.393626659688477,0.0,0.0,7.102299481274865,1.2913271784136118,0.0,0.0,1.9369907676204177,6.456635892068059,30.346188692719878,0.0,3.2283179460340294,1.8189382105701202,0.0,0.4981437005684673,2.3688365685092836,0.0,2.2400314443931317,0.0,0.0,2.0921479079673673,0.8291312035820573,0.0,0.0,1.077385508738753,2.009104359699984,3.445092686888354,0.0,1.4418042652832612,6.676925876471052,7.003579047258404
E05013542,Belmont,Harrow,1.844139231975753,9028,371,407,201.17786855091316,220.6991711596271,0.5422584057976096,0.0,0.0,1.0845168115952193,0.0,3.795808840583267,0.0,0.0,2.1690336231904386,0.0,0.0,0.0,0.5422584057976096,1.6267752173928287,1.0845168115952193,0.0,0.0,0.4332478394397247,0.0,0.0,0.7345370833554699,0.0,1.567742378277349,0.0,0.0,1.153426690684192,0.0,0.0,0.0,0.4332478394397247,0.9657569407663548,0.7345370833554699,0.0,0.0,5.309147847336347,5.4013213780479665
E05013543,Canons,Harrow,1.9928560436331888,9712,376,519,188.67393919458024,260.43025117549774,0.0,0.0,0.0,1.003584782949895,0.0,1.5053771744248423,0.0,0.0,0.0,0.0,0.0,0.0,1.003584782949895,0.0,1.5053771744248423,1.003584782949895,0.0,0.0,0.0,0.0,0.6949379676181688,0.0,0.9184392918351808,0.0,0.0,0.0,0.0,0.0,0.0,0.6949379676181688,0.0,0.9184392918351808,0.6949379676181688,0.0,5.245306488455528,5.5661675220209785
E05013544,Centenary,Harrow,1.986749261914794,15074,526,523,264.7540935754774,263.24408923949557,0.0,0.0,0.0,0.5033347786606034,0.0,1.5100043359818103,0.0,0.0,0.0,0.0,0.0,0.0,0.5033347786606034,0.0,0.5033347786606034,0.0,0.5033347786606034,0.0,0.0,0.0,0.4076858262610506,0.0,0.9202844806249934,0.0,0.0,0.0,0.0,0.0,0.0,0.4076858262610506,0.0,0.4076858262610506,0.0,0.4076858262610506,5.582571420962224,5.576873256437721
E05013545,Edgware,Harrow,1.6904702430224428,15721,935,919,553.100537474286,543.6357154426405,0.0,0.0,0.591551376977846,1.183102753955692,0.0,1.183102753955692,0.0,0.0,1.183102753955692,0.0,0.0,0.0,0.591551376977846,0.0,2.95775688488923,0.0,2.366205507911384,0.0,0.0,0.46470924932881674,0.7807471465267853,0.0,0.7807471465267853,0.0,0.0,0.7807471465267853,0.0,0.0,0.0,0.46470924932881674,0.0,1.3756774215670355,0.0,1.213786147948678,6.317346145867935,6.3001171591444765
E05013546,Greenhill,Harrow,1.1514585001531075,10947,2181,2714,1894.1195012325638,2357.0106952522597,12.15849290108019,12.15849290108019,0.868463778648585,16.500811794323116,6.079246450540095,12.15849290108019,2.605391335945755,1.73692755729717,26.922377138106135,3.47385511459434,1.73692755729717,0.0,2.605391335945755,3.47385511459434,27.79084091675472,0.868463778648585,4.342318893242925,2.577067398144604,2.577067398144604,0.6251165844991953,2.862247268100602,1.9571674685016427,2.577067398144604,1.2824303185057937,1.0068359617861449,3.329428415319525,1.4982504786799884,1.0068359617861449,0.0,1.2824303185057937,1.4982504786799884,3.3600573128378373,0.6251165844991953,1.6756598083839618,7.54703717686469,7.76557361681742
E05013547,Harrow on the Hill,Harrow,3.4069037002429687,10754,844,655,247.73227371815904,192.25668161776562,0.293521651324833,0.0,0.0,1.467608256624165,0.293521651324833,3.8157814672228287,0.0,0.0,2.348173210598664,0.0,0.0,0.0,0.587043302649666,1.761129907948998,2.641694861923497,0.880564953974499,0.0,0.2573684610619051,0.0,0.0,0.9032493643617562,0.2573684610619051,1.5718983305697596,0.0,0.0,1.2084148868322009,0.0,0.0,0.0,0.46187272702562165,1.0156399828911327,1.2924491946881935,0.631572239131787,0.0,5.516377112064949,5.264019261864736
E05013548,Harrow Weald,Harrow,4.88038311255458,14427,926,900,189.7392025675001,184.41175195545364,0.4098038932343414,0.0,0.2049019466171707,1.0245097330858535,0.0,1.0245097330858535,0.0,0.2049019466171707,1.2294116797030243,0.0,0.0,0.0,0.4098038932343414,0.6147058398515122,1.0245097330858535,0.0,0.4098038932343414,0.34345061190464177,0.0,0.1863981915297962,0.7053275641277458,0.0,0.7053275641277458,0.0,0.1863981915297962,0.8017377299042329,0.0,0.0,0.0,0.34345061190464177,0.47915279757785534,0.7053275641277458,0.0,0.34345061190464177,5.250907063411714,5.222579038153376
E05013549,Hatch End,Harrow,2.8833813281512546,9848,334,847,115.83622212541401,293.75233574917866,1.0404451089109044,0.0,0.0,1.0404451089109044,0.6936300726072695,1.0404451089109044,0.0,0.0,0.6936300726072695,0.0,0.34681503630363475,0.0,1.0404451089109044,0.6936300726072695,6.242670653465426,0.34681503630363475,0.34681503630363475,0.7131679746986088,0.0,0.0,0.7131679746986088,0.5268741972982957,0.7131679746986088,0.0,0.0,0.5268741972982957,0.0,0.2977425727090734,0.0,0.7131679746986088,0.5268741972982957,1.9799900131680888,0.2977425727090734,0.2977425727090734,4.760773143253332,5.686135463895593
E05013550,Headstone,Harrow,3.16382202756923,14872,736,887,232.63002583159522,280.35710993563174,0.3160734046624935,0.0,0.0,0.632146809324987,0.0,0.3160734046624935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3160734046624935,0.3160734046624935,0.27465260996647217,0.0,0.0,0.48989620919028676,0.0,0.27465260996647217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27465260996647217,0.27465260996647217,5.453738777932119,5.639624716345954
E05013551,Kenton East,Harrow,1.6609281375597422,13671,673,578,405.1951344437939,347.9981986753535,0.6020730080888469,0.0,0.0,0.0,0.6020730080888469,1.8062190242665406,0.0,0.6020730080888469,0.0,0.0,0.0,0.0,0.0,0.6020730080888469,0.6020730080888469,0.0,0.0,0.47129842069691363,0.0,0.0,0.0,0.47129842069691363,1.031838034324225,0.0,0.47129842069691363,0.0,0.0,0.0,0.0,0.0,0.47129842069691363,0.47129842069691363,0.0,0.0,6.0068336708465635,5.855066760800435
E05013552,Kenton West,Harrow,1.535832975524522,9991,309,413,201.1937527871281,268.90944951807086,0.0,0.6511124685667575,0.0,0.0,0.0,1.302224937133515,0.0,0.0,0.6511124685667575,0.6511124685667575,0.0,0.0,0.6511124685667575,0.0,1.9533374057002726,0.0,0.0,0.0,0.5014492840998134,0.0,0.0,0.0,0.8338760193112033,0.0,0.0,0.5014492840998134,0.5014492840998134,0.0,0.0,0.5014492840998134,0.0,1.0829358548532135,0.0,0.0,5.309226409902981,5.598086530593264
E05013553,Marlborough,Harrow,1.2775418996379604,11967,807,678,631.6818260353683,530.706664252763,2.348259576339659,0.0,0.7827531921132197,0.7827531921132197,0.7827531921132197,12.524051073811515,0.0,0.0,3.131012768452879,0.0,0.0,0.0,1.5655063842264394,0.0,4.696519152679318,0.7827531921132197,0.0,1.2084406813839415,0.0,0.5781589064803985,0.5781589064803985,0.5781589064803985,2.604469661369972,0.0,0.0,1.4185225992965316,0.0,0.0,0.0,0.9421558798888694,0.0,1.7398553133340586,0.5781589064803985,0.0,6.449967651282196,6.276091954290618
